Name,Producer,CPU,Ram,Type disk,Capacity,Type GPU,VRAM,Size Display,Relu Display,Price
laptop hp 240 g8 (3d0e3pa) (i5 1135g7/4gb ram/256gb ssd/14 fhd/dos/b?c),hp,I5,4,1,256,0,0,14,1920x1080,16109000
laptop asus d515da-ej711t (r3 3250u/4gb ram/512gb ssd/15.6 fhd/win 10/b?c),asus,R3,4,1,512,0,0,15.6,1920x1080,12779000
laptop asus expertbook b9 b9400cea-kc0558t (i5 1135g7/8gb ram/512gb ssd/14 fhd/win10/?en/túi),asus,I5,8,1,512,0,0,14,1920x1080,29144000
laptop asus expertbook b9 b9400cea-kc0593t (i7 1165g7/16gb ram/1tb ssd/14 fhd/win10/?en/túi),asus,I7,16,1,1024,0,0,14,1920x1080,36684000
laptop acer gaming nitro 5 eagle an515-57-74rd (nh.qd8sv.001) (i7 11800h/8gb ram/512gb ssd/rtx3050 4g/15.6 inch fhd 144hz/win 10/?en) (2021),acer,I7,8,1,512,1,0,15.6,1920x1080,13749500
laptop lenovo legion 5-15ach6 (82jw0038vn) (r7 5800h/8gb ram/512gb ssd/15.6 fhd 165hz /rtx3050 4g/win/xanh),lenovo,R7,8,1,512,1,0,15.6,1920x1080,30654000
laptop lenovo legion 5-15ach6 (82jw0037vn) (r5 5600h/8gb ram/512gb ssd/15.6 fhd 165hz/rtx3050 4g/win/xanh),lenovo,R5,8,1,512,1,0,15.6,1920x1080,28644000
laptop asus x415ea-eb265t (i5 1135g7/4gb ram/512gb ssd/14 fhd/win 10/b?c),asus,I5,4,1,512,0,0,14,1920x1080,17289000
laptop lenovo ideapad 3 14alc6 (82kt004dvn) (r7 5700u/2*4gb ram/512gb ssd/14 fhd/win10/xám),lenovo,R7,8,1,512,0,0,14,1920x1080,16869000
laptop acer gaming predator helios 300 ph315-54-78w5 (nh.qc5sv.001) (i7 11800h/8gb ram/512gb ssd/rtx3050ti 4g/15.6 inch fhd 144hz/win 10/?en) (2021),acer,I7,8,1,512,1,0,15.6,1920x1080,16994500
laptop asus d415da-ek482t (r3 3250u/4gb ram/512gb ssd/14 fhd/win 10/b?c),asus,R3,4,1,512,0,0,14,1920x1080,12974000
laptop asus x415ea-eb266t (i5 1135g7/4gb ram/512gb ssd/14 fhd/win 10/xám),asus,I5,4,1,512,0,0,14,1920x1080,17549000
laptop dell vostro 5410 (v4i5014w) (i5 11300h/8gb ram/ 512gb ssd/14.0 inch fhd/win 10/xám),dell,I5,8,1,512,0,0,13.3,2560x1600,22819000
laptop hp 15s-fq2561tu (46m29pa) (i5 1135g7/8gb ram/512gb ssd/15.6 hd/win10/b?c),hp,I5,8,1,512,0,0,15.6,1920x1080,18549000
laptop asus x515ea-ej1046t (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/win 10/b?c),asus,I5,8,1,512,0,0,15.6,1920x1080,18024000
laptop hp 240 g8 (3d3h7pa) (i5 1135g7/8gb ram/512gb ssd/14 fhd/fp/win10/b?c),hp,I5,8,1,512,0,0,14,1920x1080,19749000
laptop msi modern 14 (b11sb-625vn) (i5-1155g7/8gb ram/512gbssd/mx450 2gb/14 inch fhd 72% ntsc/win 10/vàng h?ng),msi,I5,8,1,512,1,2,14,1920x1080,22969000
laptop msi modern 14 (b11mo-294vn) (i7 1165g7/8gb ram/512gb ssd/14.0inch fhd 72% ntsc/win10/xanh),msi,I7,8,1,512,0,0,14,1920x1080,22244000
laptop dell latitude 3520 (70251592) (i5 1135g7 4gb ram/256gbssd/15.6 inch fhd/fedora/?en) (2021),dell,I5,4,1,256,0,0,15.6,1920x1080,19389000
laptop dell latitude 5420 (70251602) (i5 1145g7 8gb ram/256gb ssd/14.0 inch fhd/ubuntu/?en) (2021),dell,I5,8,1,256,0,0,14,1920x1080,24639000
laptop asus vivobook a415ea-eb557t (i3 1115g4/8gb/256gb ssd/14 fhd/win 10/b?c),asus,I3,8,1,256,0,0,13.3,2560x1600,15549000
laptop asus vivobook a415ea-eb558t (i3 1115g4/8gb/256gb ssd/14 fhd/win 10/vàng),asus,I3,8,1,256,0,0,14,1920x1080,15549000
laptop asus d415da-ek852t (r3 3250u/4gb ram/512gb ssd/14 fhd/win 10/b?c),asus,R3,4,1,512,0,0,14,1920x1080,13049000
laptop asus vivobook tp470ea-ec029t (i5 1135g7/8gb ram/512gb ssd/14 fhd touch/win10/xoay/bút/b?c),asus,I5,8,1,512,0,0,14,1920x1080,20049000
laptop asus vivobook m513ia-ej735t (r3 4300u/8gb ram/256gb ssd/15.6 fhd/win 10/b?c),asus,R3,8,1,256,0,0,13.3,2560x1600,15149000
laptop lenovo legion 5 15ach6h (82ju00dgvn) (r7 5800h/8gb ram/512gb ssd/15.6fhd 165hz/rtx3060 6gb/win/tr?ng),lenovo,R7,8,1,512,1,6,15.6,1920x1080,35499000
laptop lenovo legion 5 15ach6h (82ju00exvn) (r5 5600h/8gb ram/512gb ssd/15.6fhd 165hz/rtx3060 6gb/win/tr?ng),lenovo,R5,8,1,512,1,6,15.6,1920x1080,33499000
laptop lenovo ideapad 3 14alc6 (82kt004fvn) (r7 5700u/8gb ram/512gb ssd/14 fhd/win10/vàng),lenovo,R7,8,1,512,0,0,14,1920x1080,16949000
laptop hp 15s-fq2602tu (4b6d3pa) (i5 1135g7/8gb ram/256gb ssd/15.6 hd/win10/b?c),hp,I5,8,1,256,0,0,15.6,1920x1080,18774000
laptop asus gaming rog strix g513qr-hq096t (r9 5900hx/16gb ram/1tb ssd/15.6 wqhd 165hz/rtx 3070 8gb/win10/balo/xám),asus,R9,16,1,1024,1,8,15.6,1920x1080,48249000
laptop asus gaming tuf fx506hcb-hn141t (i7 11800h/8gb ram/512gb ssd/15.6 fhd 144hz/rtx 3050 4gb/win10/xám),asus,I7,8,1,512,1,4,15.6,1920x1080,28249000
laptop asus gaming rog strix g733qs-k4135t (r9 5900hx/32gb ram/1tb ssd/17.3 fhd 165hz/rtx 3080 16gb/win10/xám/balo/chu?t),asus,R9,32,1,1024,1,16,17.3,1920x1080,76499000
laptop hp gaming omen 16-b0127tx (4y0w7pa) (i7 11800h/16gb ram/1tb ssd+32gb/16.1 qhd/rtx 3060 6gb/win10/?en),hp,I7,16,1,1024,1,0,16.1,1920x1080,48499000
laptop hp gaming omen 16-b0123tx (4y0w6pa) (i7 11800h/32gb ram/512gb ssd+512gb ssd/16.1 qhd/rtx 3070 8gb/win10/?en),hp,I7,32,1,1024,1,0,16.1,1920x1080,61499000
laptop hp gaming victus 16-e0177ax (4r0u9pa) (r5 5600h/8gb ram/512gb ssd/16.1 fhd 144hz/gtx 1650 4gb/win10/?en),hp,R5,8,1,512,1,0,16.1,1920x1080,11499500
laptop hp gaming victus 16-e0179ax (4r0v0pa) (r5 5600h/8gb ram/512gb ssd/16.1 fhd 144hz/rtx 3050ti 4gb/win10/?en),hp,R5,8,1,512,1,0,16.1,1920x1080,26249000
laptop hp gaming victus 16-d0200tx (4r0u2pa) (i7 11800h/8gb ram/512gb ssd/16.1 fhd 144hz/gtx 1650 4gb/win10/?en),hp,I7,8,1,512,1,0,16.1,1920x1080,28749000
laptop hp gaming victus 16-d0199tx (4r0u1pa) (i7 11800h/8gb ram/512gb ssd/16.1 fhd 144hz/rtx 3050 4gb/win10/?en),hp,I7,8,1,512,1,0,16.1,1920x1080,30249000
laptop hp gaming victus 16-d0198tx (4r0u0pa) (i7 11800h/8gb ram/512gb ssd/16.1 fhd 144hz/rtx 3050ti 4gb/win10/?en),hp,I7,8,1,512,1,0,16.1,1920x1080,31749000
laptop msi creator 17 (b11ug-601vn) (i7 11800h 32gb ram/1tb ssd/rtx3070 max q 8g/17.0 inch uhd 4k/win 10/?en) (2021),msi,I7,32,1,1024,1,0,17,1920x1080,33494500
laptop hp elitebook x360 830 g8 (3g1a5pa) (core i7 1165g7/16gb ram/1tb ssd/13.3 fhd touch/win10 pro/bút/b?c),hp,I7,16,1,1024,0,0,13.3,1920x1080,40849000
surface laptop 4 (r5 4680u/16gb ram/256gb ssd/13.5/win10/b?c)(b?o hành t?i hacom),laptop,R5,16,1,256,0,0,13.5,1920x1080,40999000
surface laptop 4 (i5 1135g7/8gb ram/512gb ssd/13.5/win10/b?c)(b?o hành t?i hacom),laptop,I5,8,1,512,0,0,13.5,1920x1080,40249000
surface laptop 4 (5ai-00040) (i5 1135g7/16gb ram/512gb ssd/13.5/win10/b?c)(b?o hành t?i hacom),laptop,I5,16,1,512,0,0,13.5,1920x1080,50999000
surface laptop 4 (i7 1185g7/16gb ram/512gb ssd/13.5/win10/b?c)(b?o hành t?i hacom),laptop,I7,16,1,512,0,0,13.5,1920x1080,60999000
surface laptop 4 (i7 1185g7/32gb ram/1tb ssd/13.5/win10/b?c)(b?o hành t?i hacom),laptop,I7,32,1,1024,0,0,13.5,1920x1080,78499000
laptop asus expertbook b1500ceae-bq2033t (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/win/?en),asus,I5,8,1,512,0,0,15.6,1920x1080,20199000
laptop acer gaming predator triton 300 (pt315-53-75lq) (nh.qdqsv.001) (i7 11800h/16gb ram/512gb ssd/rtx 3060 6g/15.6 inch qhd 165hz/win10/?en) (2021),acer,I7,16,1,512,1,0,15.6,1920x1080,21999500
laptop acer gaming predator triton 500se (pt516-51s-733t) (nh.qalsv.001) (i7 11800h/16gb ram/1tb ssd/rtx 3060 6g/16.0 inch wqxga 165hz,acer,I7,16,1,1024,1,0,16,1920x1080,29994500
laptop acer gaming predator triton 500se (pt516-51s-71rw) (nh.qaksv.001) (i7 11800h/16gb ram/1tb ssd/rtx 3080 8g/16.0 inch wqxga 165hz 100%srgb/win10/xám) (2021),acer,I7,16,1,1024,1,0,16,1920x1080,42494500
laptop dell gaming g15 5515 (p105f004agr) (r5 5600h/8gb ram/ 256gb ssd/rtx3050 4g/15.6 inch fhd 120hz/win10/xám) (2021),dell,R5,8,1,256,1,0,15.6,1920x1080,24839000
laptop dell gaming g15 5511 (p105f006agr) (i7 11800h/8gb ram/ 512gb ssd/rtx3050 4g/15.6 inch fhd 120hz/win11/officehs21/xám) (2021),dell,I7,8,1,512,1,0,15.6,1920x1080,16994500
laptop hp 250 g8 (389x8pa) (i3 1005g1/4gb ram/256gb ssd/15.6 hd/win10/xám),hp,I3,4,1,256,0,0,15.6,1920x1080,14249000
laptop lenovo yoga slim 7 pro 14ach5 (82n5001jvn) (r7 5800h/16gb ram/1tb ssd/14 oled/win/b?c),lenovo,R7,16,1,1024,0,0,14,2880x1800,29749000
laptop lenovo ideapad slim 5 pro 16ach6 (82l50095vn) (r5 5600u/8gb ram/512gb ssd/16 wqxga 120hz/gtx 1650 4gb/win10/xám),lenovo,R5,8,1,512,1,4,16,1920x1080,24749000
laptop lenovo ideapad slim 5 pro 16ach6 (82l50082vn) (r7 5800u/16gb ram/512gb ssd/16 wqxga 120hz/gtx 1650 4gb/win10/xám),lenovo,R7,16,1,512,1,4,16,1920x1080,27749000
laptop lenovo ideapad slim 5 pro 14acn4 (82l7007yvn) (r7 5800u/16gb ram/512gb ssd/14 2.2k/mx450 2gb/win10/xám),lenovo,R7,16,1,512,1,2,14,1920x1080,24649000
laptop lenovo ideapad slim 5 pro 14acn4 (82l7007xvn) (r5 5600u/16gb ram/512gb ssd/14 2.2k/mx450 2gb/win10/xám),lenovo,R5,16,1,512,1,2,14,1920x1080,22899000
laptop hp probook 445 g8 (3g0r5pa) (r5 5600u/8gb ram/512gb ssd /14 fhd/fp/win/b?c),hp,R5,8,1,512,0,0,14,1920x1080,21249000
laptop hp zbook firefly 14 g8 (275w0av) (i7 1165g7/16gb ram/512gb ssd/14 fhd/nvidia t500 4gb/win10 pro/b?c),hp,I7,16,1,512,0,0,,1920x1080,39499000
laptop hp zbook firefly 14 g8 (1a2f1av) (i5 1135g7/16gb ram/512gb ssd/14 fhd/win10 pro/b?c),hp,I5,16,1,512,0,0,14,1920x1080,34899000
laptop acer gaming nitro 5 eagle an515-57-57mx (nh.qd9sv.002) (i5 11400h/8gb ram/512gb ssd/rtx3050ti 4g/15.6 inch fhd 144hz/win 10/?en) (2021),acer,I5,8,1,512,1,0,15.6,1920x1080,27249000
laptop acer gaming nitro 5 eagle an515-57-54mv (nh.qensv.003) (i5 11400h/8gb ram/512gb ssd/rtx3050 4g/15.6 inch fhd 144hz/win 11 m?i nh?t/?en) (2021),acer,I5,8,1,512,1,0,15.6,1920x1080,25749000
"laptop hp envy 13-ba1537tu (4u6p0pa) (i5 1135g7/8gb ram/256gb ssd/13.3""fhd/fp/win10/vàng)",hp,I5,8,1,256,0,0,13.3,1920x1080,23099000
"laptop hp envy 13-ba1534tu (4u6m3pa) (i7 1165g7/16gb ram/1tb ssd/13.3""fhd/fp/win10/vàng)",hp,I7,16,1,1024,0,0,13.3,1920x1080,33399000
laptop lenovo thinkpad x1 gen 9 (20xw009uvn) (i7 1165g7/8gb ram/512gb ssd/14 wuxga/win pro/?en),lenovo,I7,16,1,512,0,0,14,1920x1080,48999000
laptop lenovo thinkpad x1 gen 9 (20xw009vvn) (i7 1165g7/16gb ram/512gb ssd/14 wuxga/win pro/?en),lenovo,I7,16,1,512,0,0,14,1920x1080,50949000
laptop hp 240 g8 (3d0a4pa) (i5 1135g7/4gb ram/512gb ssd/14 fhd/win/b?c),hp,I5,4,1,512,0,0,14,1920x1080,18749000
laptop dell alienware gaming m15 r6 (p109f001abl) (i7 11800h/32gb ram/1tb ssd/rtx3060 6g/156 inch fhd 240hz/win10+office/xám ??m) (2021),dell,I7,32,1,1024,1,0,15.6,1920x1080,31499500
laptop asus vivobook a515ep-bq630t (i7 1165g7/8gb ram/512gb ssd/15.6 fhd/mx330 2gb/win10/b?c),asus,I7,8,1,512,1,2,15.6,1920x1080,23549000
laptop hp pavilion 14-dv0520tu (46l92pa) (i3 1125g4/4gb ram/256gb ssd/14 fhd/win10/b?c),hp,I3,4,1,256,0,0,14,1920x1080,15749000
laptop hp 14s-dq2545tu (46m23pa) (i5 1135g7/8gb ram/256gb ssd/14 hd/win10/b?c),hp,I5,8,1,256,0,0,14,1920x1080,19249000
laptop hp 340s g7 (224l1pa) (i3 1005g1/4gb ram/512gb ssd/14 fhd/win/xám),hp,I3,4,1,512,0,0,14,1920x1080,14599000
laptop dell latitude 7420 (70251597) (i7 1185g7 16gb ram/256gb ssd/14.0 inch fhd/ubuntu/xám/v? nhôm) (2021),dell,I7,16,1,256,0,0,14,1920x1080,41494000
laptop dell latitude 9420 (70261781) (i5 1145g7 16gb ram/512gb ssd/14.0 inch fhd+/win 10 pro/xám/v? nhôm) (2021),dell,I5,16,1,512,0,0,14,1920x1080,27494500
laptop dell latitude 9420 (70261782) (i7 1185g7 16gb ram/512gb ssd/14.0 inch fhd+/win 10 pro/xám/v? nhôm) (2021),dell,I7,16,1,512,0,0,14,1920x1080,30494500
laptop asus gaming tuf fx516pc-hn002t (i5 11300h/8gb ram/512gb ssd/15.6 fhd 144hz/rtx 3050 4gb/win10/xám),asus,I5,8,1,512,1,4,15.6,1920x1080,25599000
laptop acer gaming nitro 5 an515-57-56s5 (nh.qeksv.001) (i5 11400h/8gb ram/512gb ssd/gtx1650 4g/15.6 inch fhd 144hz/win 11/?en) (2021),acer,I5,8,1,512,1,0,15.6,1920x1080,23999000
laptop acer gaming nitro 5 an515-45-r86d (nh.qbcsv.005) (r7 5800h/8gb ram/512gb ssd/rtx3060 6g/15.6 inch fhd 144hz/win 11/?en) (2021),acer,R7,8,1,512,1,0,15.6,1920x1080,16349500
laptop acer aspire a315-58g-50s4 (nx.adusv.001) (i5 1135g7/8gb ram/512gb ssd/mx350 2g/15.6 inch fhd/ win 10/b?c) (2021),acer,I5,8,1,512,1,0,15.6,1920x1080,9249500
laptop dell latitude 5420 (l5420i714df) (i7 1165g7 8gb ram/256gb ssd/14.0 inch fhd/ubuntu/xám) (2021),dell,I7,8,1,256,0,0,14,1920x1080,30489000
laptop dell latitude 5420 (l5420i714wp) (i7 1165g7 8gb ram/256gb ssd/14.0 inch fhd/win10 pro/xám) (2021),dell,I7,8,1,256,0,0,14,1920x1080,34489000
laptop  acer travelmate b3 tmb311-31-p49d (nx.vnfsv.005) (pentium n5030/4gb ram/256gb ssd/11.6 inch/win 11/?en) (2021),,N5030,4,1,256,0,0,11.6,1920x1080,5249500
laptop  acer travelmate b3 tmb311-31-c2hb (nx.vnfsv.006) (celeron n4020/4gb ram/128gb ssd/11.6 inch/win 11/?en) (2021),,N4020,4,1,128,0,0,11.6,1920x1080,4994500
laptop lenovo legion 5-15ach6a (82nw003bvn) (r7 5800h/8gb ram/512gb ssd/15.6 fhd 165hz /rx6600m 8g/win/xanh),lenovo,R7,8,1,512,0,0,15.6,1920x1080,35749000
laptop lenovo legion 5-15ach6a (82nw003cvn) (r5 5600h/8gb ram/512gb ssd/15.6 fhd 165hz/rx6600m 8g/win/xanh),lenovo,R5,8,1,512,0,0,15.6,1920x1080,33749000
laptop dell inspiron 3501 (70253897) (i5 1135g7 8gbram/512gb ssd/mx330 2g/15.6 inch fhd/win10+office hs19/?en) (2021),dell,I5,8,1,512,1,0,15.6,1920x1080,22139000
laptop dell vostro 3400 (70253899) (i3 1115g4/8gb ram/256gbssd/14.0 inch fhd/win10+office hs19/?en),dell,I3,8,1,256,0,0,14,1920x1080,15744000
laptop dell allienware gaming m15 r6 (70262923) (i7 11800h/32gbram/1tb ssd/rtx3070 8g/15.6 inch qhd 240hz/win10+office/?en) (2021),dell,I7,32,1,1024,1,0,15.6,1920x1080,66239000
"laptop acer nitro 5 an515-52-51lw (nh.q3lsv.002) (15.6"" fhd/i5-8300h/8gb/1tb hdd/gtx 1050ti/linux/2.4 kg)",acer,I5,8,1,128,0,0,13.3,2560x1600,24040000
"laptop acer swift 3 sf313-51-56uw (nx.h3zsv.002) (13.3"" fhd/i5-8250u/8gb/256gb ssd/uhd 620/win10/1.4 kg)",acer,I5,8,1,256,0,0,13.3,2560x1600,26490000
"laptop msi gp65 leopard 9sd-224vn (15"" fhd/i7-9750h/16gb/512gb ssd/gtx 1660ti/win10/2.3 kg)",msi,I7,16,1,512,0,0,13.3,2560x1600,36990000
"laptop acer aspire 3 a315-56-37dv (nx.hs5sv.001) (15.6"" fhd/i3-1005g1/4gb/256gb ssd/intel uhd/win10/1.7kg)",acer,I3,4,1,256,0,0,13.3,2560x1600,12590000
"laptop microsoft surface pro 7 qwt-00001 ( 12.3"" intel core i3-1005g1/4gb/128gb ssd/windows 10/0.8kg)",microsoft,I3,4,1,128,0,0,13.3,2560x1600,23640000
"laptop msi gf63 thin 9scsr 829vn ( 15.6"" full hd/ 144hz/intel core i5-9300h/8gb/512gb ssd/nvidia geforce gtx 1650ti/windows 10 home sl 64-bit/1.9kg)",msi,I5,8,1,512,0,0,13.3,2560x1600,21590000
"laptop hp 340s g7 240q4pa ( 14"" full hd/intel core i3-1005g1/4gb/256gb ssd/windows 10 home sl 64-bit/1.4kg)",hp,I3,4,1,256,0,0,13.3,2560x1600,12990000
"laptop dell vostro 14 3405 v4r53500u001w ( 14"" full hd/amd ryzen 5 3500u/4gb/256gb ssd/windows 10 home sl 64-bit/1.7kg)",dell,R5,4,1,256,0,0,13.3,2560x1600,16340000
"laptop acer swift 3 sf314-510g-57mr nx.a10sv.004 ( 14"" full hd/intel core i5-1135g7/8gb/512gb ssd/windows 10 home 64-bit/1.4kg)",acer,I5,8,1,512,0,0,13.3,2560x1600,23990000
"laptop dell vostro 14 3405 v4r53500u003w ( 14"" full hd/amd ryzen 5 3500u/8gb/512gb ssd/windows 10 home sl 64-bit/1.7kg)",dell,R5,8,1,512,0,0,13.3,2560x1600,18290000
laptop lenovo yoga slim 7 14itl05- 82a3002qvn ( 14 inch full hd/intel evo core i5-1135g7/8gb/512gb ssd/windows 10 home 64-bit/1.4kg),lenovo,I5,8,1,512,0,0,13.3,2560x1600,23390000
laptop lenovo yoga slim 7 14itl05- 82a3004fvn ( 14 inch/full hd/intel evo core i7-1165g7/8gb/512gb ssd/windows 10 home sl 64-bit/1.4kg),lenovo,I7,8,1,512,0,0,13.3,2560x1600,27340000
"laptop acer aspire 3 a315-57g-31yd nx.hzrsv.008 ( 15.6"" full hd/intel core i3-1005g1/4gb/256gb ssd/nvidia geforce mx330/win 10 home)",acer,I3,4,1,256,0,0,13.3,2560x1600,13990000
"laptop acer aspire 5 a514-54-540f nx.a28sv.005 ( 14"" full hd/intel core i5-1135g7/8gb/512gb ssd/windows 10 home 64-bit/1.5kg)",acer,I5,8,1,512,0,0,13.3,2560x1600,17990000
"laptop lenovo yoga duet 7 13iml05- 82as009bvn ( 13"" wqhd/intel core i7-10510u/8gb/512gb ssd/windows 10 home sl 64-bit/1.1kg)",lenovo,I7,8,1,512,0,0,13.3,2560x1600,29240000
"laptop asus tuf gaming fx506lh-hn002t ( 15.6"" full hd/intel core i5-10300h/8gb/512gb ssd/nvidia geforce gtx 1650/windows 10 home 64-bit/2.3kg)",asus,I5,8,1,512,0,0,13.3,2560x1600,21990000
"laptop acer nitro 5 an515-45-r9sc (nh.qbrsv.001) ( 15.6"" full hd/ 144hz/ryzen 7 5800h/8gb/512gb ssd/nvidia geforce rtx 3070/windows 10 home 64-bit/2.2kg)",acer,R7,8,1,512,0,0,13.3,2560x1600,38740000
"laptop lg gram 2021 14z90p g.ah75a5 ( 14"" wuxga/intel core i7-1165g7/16gb/512gb ssd/windows 10 home 64-bit/1kg)",lg,I7,16,1,512,0,0,13.3,2560x1600,47900000
"laptop lg gram 2021 16zd90p g.ax54a5 ( 16"" quad hd+ (2k)/intel core i5-1135g7/8gb/512gb ssd/free dos/1.1kg)",lg,I5,8,1,512,0,0,13.3,2560x1600,39900000
"laptop lg gram 2021 16z90p g.ah75a5 ( 16"" quad hd+ (2k)/intel core i7-1165g7/16gb/512gb ssd/windows 10 home 64-bit/1.1kg)",lg,I7,16,1,512,0,0,13.3,2560x1600,50900000
"laptop lg gram 2021 17zd90p g.ax71a5 ( 17"" quad hd+ (2k)/intel core i7-1165g7/16gb/256gb ssd/free dos/1.35kg)",lg,I7,16,1,256,0,0,13.3,2560x1600,44900000
"laptop lg gram 2021 17z90p g.ah76a5 ( 17"" quad hd+ (2k)/intel core i7-1165g7/16gb/512gb ssd/windows 10 home 64-bit/1.35kg)",lg,I7,16,1,512,0,0,13.3,2560x1600,52900000
"laptop lenovo yoga slim 9 14itl5 82d1004jvn ( 14"" ultra hd (4k)/intel core i7-1165g7/16gb/1tb ssd/windows 10 home 64-bit/1.2kg)",lenovo,I7,16,1,1024,0,0,13.3,2560x1600,50990000
laptop doanh nghi?p dell latitude 3520 70251603 ( 15.6inch hd/intel core i3-1115g4/4gb/256gb ssd/fedora/1.8kg),doanh,I3,4,1,256,0,0,13.3,2560x1600,15640000
laptop doanh nghi?p dell latitude 3420 l3420i5ssd ( 14inch hd/intel core i5-1135g7/8gb/256gb ssd/fedora/1.5kg),doanh,I5,8,1,256,0,0,13.3,2560x1600,20740000
"laptop hp pavilion 15-eg0504tu 46m00pa ( 15.6"" full hd/intel core i7-1165g7/8gb/512gb ssd/windows 11/1.6kg)",hp,I7,8,1,512,0,0,13.3,2560x1600,22640000
"laptop hp probook 430 g8 2h0n9pa ( 13.3"" full hd/intel core i5-1135g7/8gb/512gb ssd/windows 10 home sl 64-bit/1.2kg)",hp,I5,8,1,512,0,0,13.3,2560x1600,20940000
"laptop gigabyte aorus 15p kd-72s1223gh ( 15.6"" full hd/ 240hz/intel core i7-11800h/16gb/512gb ssd/nvidia geforce rtx 3060/windows 10 home sl 64-bit/2.2kg)",gigabyte,I7,16,1,512,0,0,13.3,2560x1600,45540000
"laptop gigabyte g5 md 51s1123sh ( 15.6"" full hd/ 144hz/intel core i5-11400h/16gb/512gb ssd/nvidia geforce rtx 3050ti/windows 10 home sl 64-bit/2.2kg)",gigabyte,I5,16,1,512,0,0,13.3,2560x1600,29690000
"laptop asus tuf gaming fx706hc-hx003t 90nr0733-m00460 ( 17.3"" full hd/intel core i5-11400h/8gb/512gb ssd/nvidia geforce rtx 3050/windows 10 home 64-bit/2.6kg)",asus,I5,8,1,512,0,0,13.3,2560x1600,26990000
"laptop acer nitro 5 an515-57-77ku nh.qdgsv.001 ( 15.6"" quad hd (2k)/ 165hz/intel core i7-11800h/16gb/512gb ssd/nvidia geforce rtx 3060/windows 10 home 64-bit/2.2kg)",acer,I7,16,1,512,0,0,13.3,2560x1600,37990000
laptop doanh nghi?p dell latitude 3420 l3420i3ssd ( 14inch intel core i3-1115g4/8gb/256gb ssd/fedora/1.5kg),doanh,I3,8,1,256,0,0,13.3,2560x1600,17340000
"laptop acer nitro 5 an515-57-57mx nh.qd9sv.002 ( 15.6"" full hd/ 144hz/intel core i5-11400h/8gb/512gb ssd/nvidia geforce rtx 3050ti/windows 10 home 64-bit/2.2kg)",acer,I5,8,1,512,0,0,13.3,2560x1600,26840000
"laptop asus ux325ea-kg363t ( 13.3"" full hd/intel core i5-1135g7/8gb/512gb ssd/windows 10 home sl 64-bit/1.1kg)",asus,I5,8,1,512,0,0,13.3,2560x1600,24140000
"laptop acer predator helios 300 ph315-54-75yd nh.qc2sv.002 ( 15.6"" quad hd+ (2k)/ 165hz/intel core i7-11800h/16gb/512gb ssd/nvidia geforce rtx 3060/windows 10 home 64-bit/2.3kg)",acer,I7,16,1,512,0,0,13.3,2560x1600,38990000
"laptop dell inspiron 14 5402 5402-gvcnh2 ( 14"" full hd/intel core i5-1135g7/4gb/256gb ssd/nvidia geforce mx330/windows 10 home sl 64-bit/1.4kg)",dell,I5,4,1,256,0,0,13.3,2560x1600,21190000
"laptop msi modern 14 b5m 064vn ( 14"" full hd/amd ryzen 5 5500u/8gb/512gb ssd/windows 10 home 64-bit/1.3kg)",msi,R5,8,1,512,0,0,13.3,2560x1600,16590000
"laptop asus a515ep-bq498t 90nb0sj2-m06470 ( 15.6"" full hd/intel core i5-1135g7/8gb/512gb ssd/nvidia geforce mx330/windows 10 home 64-bit/1.8kg)",asus,I5,8,1,512,0,0,13.3,2560x1600,19990000
"laptop lenovo legion 5 pro 16ith6h 82jd0046vn ( 16"" wuxga/intel core i7-11800h/16gb/512gb ssd/nvidia geforce rtx 3060/windows 10 home 64-bit/2.3kg)",lenovo,I7,16,1,512,0,0,13.3,2560x1600,45840000
"laptop asus fa506qm-hn016t 90nr0606-m03570 ( 15.6"" full hd/ 144hz/ryzen 7 5800h/16gb/512gb ssd/nvidia geforce rtx 3060/windows 10 home 64-bit/2.3kg)",asus,R7,16,1,512,0,0,13.3,2560x1600,32740000
"laptop asus rog flow gv301qc-k6029t 90nr04g5-m00510 ( 13.4"" wuxga/amd ryzen 9 5980hs/32gb/1tb ssd/nvidia geforce rtx 3050/windows 10 home 64-bit/1.3kg)",asus,R9,32,1,1024,0,0,13.3,2560x1600,79490000
"laptop acer nitro 5 eagle an515-57-720a nh.qeqsv.004 ( 15.6"" full hd/ 144hz/intel core i7-11800h/8gb/512gb ssd/nvidia geforce rtx 3050ti/windows 11/2.2kg)",acer,I7,8,1,512,0,0,13.3,2560x1600,30240000
"laptop dell vostro 14 3400 3400-yx51w3 ( 14"" full hd/intel core i5-1135g7/8gb/512gb ssd/nvidia geforce mx330/windows 10 home sl 64-bit + office/1.6kg)",dell,I5,8,1,512,0,0,13.3,2560x1600,21640000
"laptop dell vostro 15 3510 3510-7t2yc1 ( 15.6"" full hd/intel core i5-1135g7/8gb/512gb ssd/windows 10 home sl 64-bit + office/1.7kg)",dell,I5,8,1,512,0,0,13.3,2560x1600,20690000
"laptop lenovo ideapad 5 pro 16ach6 82l50082vn ( 16"" wqxga/ 120hz/ryzen 7 5800h/16gb/512gb ssd/nvidia geforce gtx 1650/windows 10 home 64-bit/1.9kg)",lenovo,R7,16,1,512,0,0,13.3,2560x1600,27490000
